code	source_name	normalized_name	parent_code	parent_name	chapter_code	chapter_context	page	suggested_top_group	suggested_material_family	candidate_families	matching_rule	confidence	review_status
03022400	大菱鲆（瘤棘鲆）	大菱鲆（瘤棘鲆）	030224	比目鱼（鲽科、鲆科、舌鳎科、 鳎科、菱鲆科、刺鲆科），但子目 0302.91至0302.99的可食用鱼杂 碎除外： / 大菱鲆（瘤棘鲆）	03	HS第03章	48				none	0.0	unmapped
03022900	其他	其他	030229	比目鱼（鲽科、鲆科、舌鳎科、 鳎科、菱鲆科、刺鲆科），但子目 0302.91至0302.99的可食用鱼杂 碎除外： / 其他	03	HS第03章	49				none	0.0	unmapped
03023100	金枪鱼（金枪鱼属）、鲣，但子 目0302.91至0302.99的可食用鱼 杂碎除外： 长鳍金枪鱼	金枪鱼（金枪鱼属）、鲣，但子 目0302.91至0302.99的可食用鱼 杂碎除外： 长鳍金枪鱼	030231	金枪鱼（金枪鱼属）、鲣，但子 目0302.91至0302.99的可食用鱼 杂碎除外： / 长鳍金枪鱼	03	HS第03章	49				none	0.0	unmapped
03023200	黄鳍金枪鱼	黄鳍金枪鱼	030232	金枪鱼（金枪鱼属）、鲣，但子 目0302.91至0302.99的可食用鱼 杂碎除外： / 黄鳍金枪鱼	03	HS第03章	49				none	0.0	unmapped
03023300	鲣	鲣	030233	金枪鱼（金枪鱼属）、鲣，但子 目0302.91至0302.99的可食用鱼 杂碎除外： / 鲣	03	HS第03章	49				none	0.0	unmapped
03023400	大眼金枪鱼	大眼金枪鱼	030234	金枪鱼（金枪鱼属）、鲣，但子 目0302.91至0302.99的可食用鱼 杂碎除外： / 大眼金枪鱼	03	HS第03章	49				none	0.0	unmapped
03023510	大西洋蓝鳍金枪鱼	大西洋蓝鳍金枪鱼	030235	金枪鱼（金枪鱼属）、鲣，但子 目0302.91至0302.99的可食用鱼 杂碎除外： / 大西洋及太平洋蓝鳍金枪鱼	03	HS第03章	50				none	0.0	unmapped
03023520	太平洋蓝鳍金枪鱼	太平洋蓝鳍金枪鱼	030235	金枪鱼（金枪鱼属）、鲣，但子 目0302.91至0302.99的可食用鱼 杂碎除外： / 大西洋及太平洋蓝鳍金枪鱼	03	HS第03章	50				none	0.0	unmapped
03023600	南方蓝鳍金枪鱼	南方蓝鳍金枪鱼	030236	金枪鱼（金枪鱼属）、鲣，但子 目0302.91至0302.99的可食用鱼 杂碎除外： / 南方蓝鳍金枪鱼	03	HS第03章	50				none	0.0	unmapped
03023900	其他	其他	030239	金枪鱼（金枪鱼属）、鲣，但子 目0302.91至0302.99的可食用鱼 杂碎除外： / 其他	03	HS第03章	50				none	0.0	unmapped
03024100	鲱鱼（大西洋鲱鱼、太平洋鲱鱼）	鲱鱼（大西洋鲱鱼、太平洋鲱鱼）	030241	鲱鱼（大西洋鲱鱼、太平洋鲱 鱼）、鳀鱼（鳀属）、沙丁鱼（沙 丁鱼、沙瑙鱼属）、小沙丁鱼属、 黍鲱或西鲱、鲭鱼［大西洋鲭、 澳洲鲭（鲐）、日本鲭（鲐）］、印 度鲭（羽鳃鲐属）、马鲛鱼（马鲛 属）、对称竹荚鱼、新西兰竹荚鱼 及竹荚鱼（竹荚鱼属）、鲹鱼（鲹 属）、军曹鱼、银鲳（鲳属）、秋 刀鱼、圆鲹（圆鲹属）、多春鱼（毛 鳞鱼）、剑鱼、鲔鱼、狐鲣（狐鲣 属）、枪鱼、旗鱼、四鳍旗鱼（旗 鱼科），但子目0302.91至0302.99 的可食用鱼杂碎除外： / 鲱鱼（大西洋鲱鱼、太平洋鲱鱼）	03	HS第03章	51				none	0.0	unmapped
03024200	鳀鱼（鳀属）	鳀鱼（鳀属）	030242	鲱鱼（大西洋鲱鱼、太平洋鲱 鱼）、鳀鱼（鳀属）、沙丁鱼（沙 丁鱼、沙瑙鱼属）、小沙丁鱼属、 黍鲱或西鲱、鲭鱼［大西洋鲭、 澳洲鲭（鲐）、日本鲭（鲐）］、印 度鲭（羽鳃鲐属）、马鲛鱼（马鲛 属）、对称竹荚鱼、新西兰竹荚鱼 及竹荚鱼（竹荚鱼属）、鲹鱼（鲹 属）、军曹鱼、银鲳（鲳属）、秋 刀鱼、圆鲹（圆鲹属）、多春鱼（毛 鳞鱼）、剑鱼、鲔鱼、狐鲣（狐鲣 属）、枪鱼、旗鱼、四鳍旗鱼（旗 鱼科），但子目0302.91至0302.99 的可食用鱼杂碎除外： / 鳀鱼（鳀属）	03	HS第03章	51				none	0.0	unmapped
03024300	沙丁鱼（沙丁鱼、沙瑙鱼属）、 小沙丁鱼属、黍鲱或西鲱	沙丁鱼（沙丁鱼、沙瑙鱼属）、 小沙丁鱼属、黍鲱或西鲱	030243	鲱鱼（大西洋鲱鱼、太平洋鲱 鱼）、鳀鱼（鳀属）、沙丁鱼（沙 丁鱼、沙瑙鱼属）、小沙丁鱼属、 黍鲱或西鲱、鲭鱼［大西洋鲭、 澳洲鲭（鲐）、日本鲭（鲐）］、印 度鲭（羽鳃鲐属）、马鲛鱼（马鲛 属）、对称竹荚鱼、新西兰竹荚鱼 及竹荚鱼（竹荚鱼属）、鲹鱼（鲹 属）、军曹鱼、银鲳（鲳属）、秋 刀鱼、圆鲹（圆鲹属）、多春鱼（毛 鳞鱼）、剑鱼、鲔鱼、狐鲣（狐鲣 属）、枪鱼、旗鱼、四鳍旗鱼（旗 鱼科），但子目0302.91至0302.99 的可食用鱼杂碎除外： / 沙丁鱼（沙丁鱼、沙瑙鱼属）、	03	HS第03章	51				none	0.0	unmapped
03024400	鲭鱼［大西洋鲭、澳洲鲭（鲐）、 日本鲭（鲐）］	鲭鱼［大西洋鲭、澳洲鲭（鲐）、 日本鲭（鲐）］	030244	鲱鱼（大西洋鲱鱼、太平洋鲱 鱼）、鳀鱼（鳀属）、沙丁鱼（沙 丁鱼、沙瑙鱼属）、小沙丁鱼属、 黍鲱或西鲱、鲭鱼［大西洋鲭、 澳洲鲭（鲐）、日本鲭（鲐）］、印 度鲭（羽鳃鲐属）、马鲛鱼（马鲛 属）、对称竹荚鱼、新西兰竹荚鱼 及竹荚鱼（竹荚鱼属）、鲹鱼（鲹 属）、军曹鱼、银鲳（鲳属）、秋 刀鱼、圆鲹（圆鲹属）、多春鱼（毛 鳞鱼）、剑鱼、鲔鱼、狐鲣（狐鲣 属）、枪鱼、旗鱼、四鳍旗鱼（旗 鱼科），但子目0302.91至0302.99 的可食用鱼杂碎除外： / 鲭鱼［大西洋鲭、澳洲鲭（鲐）、	03	HS第03章	51				none	0.0	unmapped
03024500	对称竹荚鱼、新西兰竹荚鱼及竹 荚鱼（竹荚鱼属）	对称竹荚鱼、新西兰竹荚鱼及竹 荚鱼（竹荚鱼属）	030245	鲱鱼（大西洋鲱鱼、太平洋鲱 鱼）、鳀鱼（鳀属）、沙丁鱼（沙 丁鱼、沙瑙鱼属）、小沙丁鱼属、 黍鲱或西鲱、鲭鱼［大西洋鲭、 澳洲鲭（鲐）、日本鲭（鲐）］、印 度鲭（羽鳃鲐属）、马鲛鱼（马鲛 属）、对称竹荚鱼、新西兰竹荚鱼 及竹荚鱼（竹荚鱼属）、鲹鱼（鲹 属）、军曹鱼、银鲳（鲳属）、秋 刀鱼、圆鲹（圆鲹属）、多春鱼（毛 鳞鱼）、剑鱼、鲔鱼、狐鲣（狐鲣 属）、枪鱼、旗鱼、四鳍旗鱼（旗 鱼科），但子目0302.91至0302.99 的可食用鱼杂碎除外： / 对称竹荚鱼、新西兰竹荚鱼及竹	03	HS第03章	51				none	0.0	unmapped
03024600	军曹鱼	军曹鱼	030246	鲱鱼（大西洋鲱鱼、太平洋鲱 鱼）、鳀鱼（鳀属）、沙丁鱼（沙 丁鱼、沙瑙鱼属）、小沙丁鱼属、 黍鲱或西鲱、鲭鱼［大西洋鲭、 澳洲鲭（鲐）、日本鲭（鲐）］、印 度鲭（羽鳃鲐属）、马鲛鱼（马鲛 属）、对称竹荚鱼、新西兰竹荚鱼 及竹荚鱼（竹荚鱼属）、鲹鱼（鲹 属）、军曹鱼、银鲳（鲳属）、秋 刀鱼、圆鲹（圆鲹属）、多春鱼（毛 鳞鱼）、剑鱼、鲔鱼、狐鲣（狐鲣 属）、枪鱼、旗鱼、四鳍旗鱼（旗 鱼科），但子目0302.91至0302.99 的可食用鱼杂碎除外： / 军曹鱼	03	HS第03章	51				none	0.0	unmapped
03024700	剑鱼	剑鱼	030247	鲱鱼（大西洋鲱鱼、太平洋鲱 鱼）、鳀鱼（鳀属）、沙丁鱼（沙 丁鱼、沙瑙鱼属）、小沙丁鱼属、 黍鲱或西鲱、鲭鱼［大西洋鲭、 澳洲鲭（鲐）、日本鲭（鲐）］、印 度鲭（羽鳃鲐属）、马鲛鱼（马鲛 属）、对称竹荚鱼、新西兰竹荚鱼 及竹荚鱼（竹荚鱼属）、鲹鱼（鲹 属）、军曹鱼、银鲳（鲳属）、秋 刀鱼、圆鲹（圆鲹属）、多春鱼（毛 鳞鱼）、剑鱼、鲔鱼、狐鲣（狐鲣 属）、枪鱼、旗鱼、四鳍旗鱼（旗 鱼科），但子目0302.91至0302.99 的可食用鱼杂碎除外： / 剑鱼	03	HS第03章	52				none	0.0	unmapped
03024910	其他： 银鲳（鲳属）	其他： 银鲳（鲳属）	030249	鲱鱼（大西洋鲱鱼、太平洋鲱 鱼）、鳀鱼（鳀属）、沙丁鱼（沙 丁鱼、沙瑙鱼属）、小沙丁鱼属、 黍鲱或西鲱、鲭鱼［大西洋鲭、 澳洲鲭（鲐）、日本鲭（鲐）］、印 度鲭（羽鳃鲐属）、马鲛鱼（马鲛 属）、对称竹荚鱼、新西兰竹荚鱼 及竹荚鱼（竹荚鱼属）、鲹鱼（鲹 属）、军曹鱼、银鲳（鲳属）、秋 刀鱼、圆鲹（圆鲹属）、多春鱼（毛 鳞鱼）、剑鱼、鲔鱼、狐鲣（狐鲣 属）、枪鱼、旗鱼、四鳍旗鱼（旗 鱼科），但子目0302.91至0302.99 的可食用鱼杂碎除外： / 其他	03	HS第03章	52				none	0.0	unmapped
03024990	其他	其他	030249	鲱鱼（大西洋鲱鱼、太平洋鲱 鱼）、鳀鱼（鳀属）、沙丁鱼（沙 丁鱼、沙瑙鱼属）、小沙丁鱼属、 黍鲱或西鲱、鲭鱼［大西洋鲭、 澳洲鲭（鲐）、日本鲭（鲐）］、印 度鲭（羽鳃鲐属）、马鲛鱼（马鲛 属）、对称竹荚鱼、新西兰竹荚鱼 及竹荚鱼（竹荚鱼属）、鲹鱼（鲹 属）、军曹鱼、银鲳（鲳属）、秋 刀鱼、圆鲹（圆鲹属）、多春鱼（毛 鳞鱼）、剑鱼、鲔鱼、狐鲣（狐鲣 属）、枪鱼、旗鱼、四鳍旗鱼（旗 鱼科），但子目0302.91至0302.99 的可食用鱼杂碎除外： / 其他	03	HS第03章	52				none	0.0	unmapped
03025100	犀鳕科、多丝真鳕科、鳕科、长 尾鳕科、黑鳕科、无须鳕科、深 海鳕科及南极鳕科鱼，但子目 0302.91至0302.99的可食用鱼杂 碎除外： 鳕鱼（大西洋鳕鱼、格陵兰鳕鱼、 太平洋鳕鱼）	犀鳕科、多丝真鳕科、鳕科、长 尾鳕科、黑鳕科、无须鳕科、深 海鳕科及南极鳕科鱼，但子目 0302.91至0302.99的可食用鱼杂 碎除外： 鳕鱼（大西洋鳕鱼、格陵兰鳕鱼、 太平洋鳕鱼）	030251	犀鳕科、多丝真鳕科、鳕科、长 尾鳕科、黑鳕科、无须鳕科、深 海鳕科及南极鳕科鱼，但子目 0302.91至0302.99的可食用鱼杂 碎除外： / 鳕鱼（大西洋鳕鱼、格陵兰鳕鱼、	03	HS第03章	52				none	0.0	unmapped
03025200	黑线鳕鱼（黑线鳕）	黑线鳕鱼（黑线鳕）	030252	犀鳕科、多丝真鳕科、鳕科、长 尾鳕科、黑鳕科、无须鳕科、深 海鳕科及南极鳕科鱼，但子目 0302.91至0302.99的可食用鱼杂 碎除外： / 黑线鳕鱼（黑线鳕）	03	HS第03章	52				none	0.0	unmapped
03025300	绿青鳕鱼	绿青鳕鱼	030253	犀鳕科、多丝真鳕科、鳕科、长 尾鳕科、黑鳕科、无须鳕科、深 海鳕科及南极鳕科鱼，但子目 0302.91至0302.99的可食用鱼杂 碎除外： / 绿青鳕鱼	03	HS第03章	53				none	0.0	unmapped
03025400	狗鳕鱼（无须鳕属、长鳍鳕属）	狗鳕鱼（无须鳕属、长鳍鳕属）	030254	犀鳕科、多丝真鳕科、鳕科、长 尾鳕科、黑鳕科、无须鳕科、深 海鳕科及南极鳕科鱼，但子目 0302.91至0302.99的可食用鱼杂 碎除外： / 狗鳕鱼（无须鳕属、长鳍鳕属）	03	HS第03章	53				none	0.0	unmapped
03025500	阿拉斯加狭鳕鱼	阿拉斯加狭鳕鱼	030255	犀鳕科、多丝真鳕科、鳕科、长 尾鳕科、黑鳕科、无须鳕科、深 海鳕科及南极鳕科鱼，但子目 0302.91至0302.99的可食用鱼杂 碎除外： / 阿拉斯加狭鳕鱼	03	HS第03章	53				none	0.0	unmapped
03025600	蓝鳕鱼（小鳍鳕、南蓝鳕）	蓝鳕鱼（小鳍鳕、南蓝鳕）	030256	犀鳕科、多丝真鳕科、鳕科、长 尾鳕科、黑鳕科、无须鳕科、深 海鳕科及南极鳕科鱼，但子目 0302.91至0302.99的可食用鱼杂 碎除外： / 蓝鳕鱼（小鳍鳕、南蓝鳕）	03	HS第03章	53				none	0.0	unmapped
03025900	其他	其他	030259	犀鳕科、多丝真鳕科、鳕科、长 尾鳕科、黑鳕科、无须鳕科、深 海鳕科及南极鳕科鱼，但子目 0302.91至0302.99的可食用鱼杂 碎除外： / 其他	03	HS第03章	53				none	0.0	unmapped
03027100	罗非鱼（口孵非鲫属）	罗非鱼（口孵非鲫属）	030271	罗非鱼（口孵非鲫属）、鲶鱼[（鱼 芒）鲶属、鲶属、胡鲶属、真鮰 属]、鲤科鱼（鲤属、鲫属、草鱼、 鲢属、鲮属、青鱼、卡特拉鲃、 野鲮属、哈氏纹唇鱼、何氏细须 鲃、鲂属）、鳗鱼（鳗鲡属）、尼 罗河鲈鱼（尼罗尖吻鲈）及黑鱼 （鳢属），但子目0302.91至 0302.99的可食用鱼杂碎除外： / 罗非鱼（口孵非鲫属）	03	HS第03章	54				none	0.0	unmapped
03027200	鲶鱼[（鱼芒）鲶属、鲶属、胡 鲶属、真鮰属]	鲶鱼[（鱼芒）鲶属、鲶属、胡 鲶属、真鮰属]	030272	罗非鱼（口孵非鲫属）、鲶鱼[（鱼 芒）鲶属、鲶属、胡鲶属、真鮰 属]、鲤科鱼（鲤属、鲫属、草鱼、 鲢属、鲮属、青鱼、卡特拉鲃、 野鲮属、哈氏纹唇鱼、何氏细须 鲃、鲂属）、鳗鱼（鳗鲡属）、尼 罗河鲈鱼（尼罗尖吻鲈）及黑鱼 （鳢属），但子目0302.91至 0302.99的可食用鱼杂碎除外： / 鲶鱼[（鱼芒）鲶属、鲶属、胡	03	HS第03章	54				none	0.0	unmapped
03027300	鲤科鱼（鲤属、鲫属、草鱼、鲢 属、鲮属、青鱼、卡特拉鲃、野 鲮属、哈氏纹唇鱼、何氏细须鲃、 鲂属）	鲤科鱼（鲤属、鲫属、草鱼、鲢 属、鲮属、青鱼、卡特拉鲃、野 鲮属、哈氏纹唇鱼、何氏细须鲃、 鲂属）	030273	罗非鱼（口孵非鲫属）、鲶鱼[（鱼 芒）鲶属、鲶属、胡鲶属、真鮰 属]、鲤科鱼（鲤属、鲫属、草鱼、 鲢属、鲮属、青鱼、卡特拉鲃、 野鲮属、哈氏纹唇鱼、何氏细须 鲃、鲂属）、鳗鱼（鳗鲡属）、尼 罗河鲈鱼（尼罗尖吻鲈）及黑鱼 （鳢属），但子目0302.91至 0302.99的可食用鱼杂碎除外： / 鲤科鱼（鲤属、鲫属、草鱼、鲢	03	HS第03章	54				none	0.0	unmapped
03027400	鳗鱼（鳗鲡属）	鳗鱼（鳗鲡属）	030274	罗非鱼（口孵非鲫属）、鲶鱼[（鱼 芒）鲶属、鲶属、胡鲶属、真鮰 属]、鲤科鱼（鲤属、鲫属、草鱼、 鲢属、鲮属、青鱼、卡特拉鲃、 野鲮属、哈氏纹唇鱼、何氏细须 鲃、鲂属）、鳗鱼（鳗鲡属）、尼 罗河鲈鱼（尼罗尖吻鲈）及黑鱼 （鳢属），但子目0302.91至 0302.99的可食用鱼杂碎除外： / 鳗鱼（鳗鲡属）	03	HS第03章	54				none	0.0	unmapped
03027900	其他	其他	030279	罗非鱼（口孵非鲫属）、鲶鱼[（鱼 芒）鲶属、鲶属、胡鲶属、真鮰 属]、鲤科鱼（鲤属、鲫属、草鱼、 鲢属、鲮属、青鱼、卡特拉鲃、 野鲮属、哈氏纹唇鱼、何氏细须 鲃、鲂属）、鳗鱼（鳗鲡属）、尼 罗河鲈鱼（尼罗尖吻鲈）及黑鱼 （鳢属），但子目0302.91至 0302.99的可食用鱼杂碎除外： / 其他	03	HS第03章	54				none	0.0	unmapped
03028100	其他鱼，但子目0302.91至 0302.99的可食用鱼杂碎除外： 角鲨及其他鲨鱼	其他鱼，但子目0302.91至 0302.99的可食用鱼杂碎除外： 角鲨及其他鲨鱼	030281	其他鱼，但子目0302.91至 0302.99的可食用鱼杂碎除外： / 角鲨及其他鲨鱼	03	HS第03章	54				none	0.0	unmapped
03028200	魟鱼及鳐鱼（鳐科）	魟鱼及鳐鱼（鳐科）	030282	其他鱼，但子目0302.91至 0302.99的可食用鱼杂碎除外： / 魟鱼及鳐鱼（鳐科）	03	HS第03章	55				none	0.0	unmapped
03028300	南极犬牙鱼（南极犬牙鱼属）	南极犬牙鱼（南极犬牙鱼属）	030283	其他鱼，但子目0302.91至 0302.99的可食用鱼杂碎除外： / 南极犬牙鱼（南极犬牙鱼属）	03	HS第03章	55				none	0.0	unmapped
03028400	尖吻鲈鱼（舌齿鲈属）	尖吻鲈鱼（舌齿鲈属）	030284	其他鱼，但子目0302.91至 0302.99的可食用鱼杂碎除外： / 尖吻鲈鱼（舌齿鲈属）	03	HS第03章	55				none	0.0	unmapped
03028500	菱羊鲷（鲷科）	菱羊鲷（鲷科）	030285	其他鱼，但子目0302.91至 0302.99的可食用鱼杂碎除外： / 菱羊鲷（鲷科）	03	HS第03章	55				none	0.0	unmapped
03028910	其他： 带鱼	其他： 带鱼	030289	其他鱼，但子目0302.91至 0302.99的可食用鱼杂碎除外： / 其他	03	HS第03章	55				none	0.0	unmapped
03028920	黄鱼	黄鱼	030289	其他鱼，但子目0302.91至 0302.99的可食用鱼杂碎除外： / 其他	03	HS第03章	55				none	0.0	unmapped
03028930	鲳鱼（银鲳除外）	鲳鱼（银鲳除外）	030289	其他鱼，但子目0302.91至 0302.99的可食用鱼杂碎除外： / 其他	03	HS第03章	56				none	0.0	unmapped
03028940	鲀	鲀	030289	其他鱼，但子目0302.91至 0302.99的可食用鱼杂碎除外： / 其他	03	HS第03章	56				none	0.0	unmapped
03028990	其他	其他	030289	其他鱼，但子目0302.91至 0302.99的可食用鱼杂碎除外： / 其他	03	HS第03章	56				none	0.0	unmapped
03029100	鱼肝、鱼卵、鱼精、鱼鳍、鱼头、 鱼尾、鱼鳔及其他可食用鱼杂碎： 鱼肝、鱼卵及鱼精	鱼肝、鱼卵、鱼精、鱼鳍、鱼头、 鱼尾、鱼鳔及其他可食用鱼杂碎： 鱼肝、鱼卵及鱼精	030291	鱼肝、鱼卵、鱼精、鱼鳍、鱼头、 鱼尾、鱼鳔及其他可食用鱼杂碎： / 鱼肝、鱼卵及鱼精	03	HS第03章	56				none	0.0	unmapped
03029200	鲨鱼翅	鲨鱼翅	030292	鱼肝、鱼卵、鱼精、鱼鳍、鱼头、 鱼尾、鱼鳔及其他可食用鱼杂碎： / 鲨鱼翅	03	HS第03章	56				none	0.0	unmapped
03029900	其他	其他	030299	鱼肝、鱼卵、鱼精、鱼鳍、鱼头、 鱼尾、鱼鳔及其他可食用鱼杂碎： / 其他	03	HS第03章	56				none	0.0	unmapped
03031100	红大麻哈鱼	红大麻哈鱼	030311	红大麻哈鱼	03	HS第03章	57				none	0.0	unmapped
03031200	其他大麻哈鱼［细鳞大麻哈鱼、 大麻哈鱼（种）、大鳞大麻哈鱼、 银大麻哈鱼、马苏大麻哈鱼、玫 瑰大麻哈鱼］	其他大麻哈鱼［细鳞大麻哈鱼、 大麻哈鱼（种）、大鳞大麻哈鱼、 银大麻哈鱼、马苏大麻哈鱼、玫 瑰大麻哈鱼］	030312	其他大麻哈鱼［细鳞大麻哈鱼、	03	HS第03章	57				none	0.0	unmapped
03031310	大西洋鲑鱼及多瑙哲罗鱼： 大西洋鲑鱼	大西洋鲑鱼及多瑙哲罗鱼： 大西洋鲑鱼	030313	大西洋鲑鱼及多瑙哲罗鱼	03	HS第03章	57				none	0.0	unmapped
