type_id	top_group	material_family	standard_name	classification_key	definition	includes	excludes	governance_status	revision	source_hash	prompt_version	generator_model	reviewer_model	required_attribute_keys	sku_count	unsafe_reason
MT-DB4FD9496482	包装覆盖周转	覆盖材料	遮阳网	包装覆盖周转|覆盖材料|遮阳网	遮阳网 的标准物料类型；分类层级为 包装覆盖周转 / 覆盖材料。	来源发布 SKU 的标准名称归一化结果；原始名称保留在 aliases/source_item_name。	品牌、型号、规格、强度、包装等 SKU 属性不得新建为分类。	frozen	1	c7417720f67b6bc394d662bad43c4469d209aee323cd6f4535063f21ac44db19	material-entry-rules-v1.1	deterministic-rule-engine	human_required_for_flagged_rows	length,width,特征	1	
MT-3936CAB90A2E	包装覆盖周转	覆盖材料	防尘网	包装覆盖周转|覆盖材料|防尘网	防尘网 的标准物料类型；分类层级为 包装覆盖周转 / 覆盖材料。	来源发布 SKU 的标准名称归一化结果；原始名称保留在 aliases/source_item_name。	品牌、型号、规格、强度、包装等 SKU 属性不得新建为分类。	frozen	1	314facb2bdae546a93e2a2f0ab2b8844a9472ba7d79ab2b9e381aaf3a5f673b2	material-entry-rules-v1.1	deterministic-rule-engine	human_required_for_flagged_rows	length,width,类型	1	
MT-D87BA9382BAC	化工胶粘涂料	化工原料	明矾	化工胶粘涂料|化工原料|明矾	明矾 的标准物料类型；分类层级为 化工胶粘涂料 / 化工原料。	来源发布 SKU 的标准名称归一化结果；原始名称保留在 aliases/source_item_name。	品牌、型号、规格、强度、包装等 SKU 属性不得新建为分类。	needs_review	1	2c7d39da3c147669ebc1e6f9efa12c563f251a70f0f41bb5427b5a7758cdfbb4	material-entry-rules-v1.1	deterministic-rule-engine	human_required_for_flagged_rows	形态,纯度	1	高风险分类:化工胶粘涂料
MT-B607ADE36D90	化工胶粘涂料	化工原料	膨润土	化工胶粘涂料|化工原料|膨润土	膨润土 的标准物料类型；分类层级为 化工胶粘涂料 / 化工原料。	来源发布 SKU 的标准名称归一化结果；原始名称保留在 aliases/source_item_name。	品牌、型号、规格、强度、包装等 SKU 属性不得新建为分类。	needs_review	1	52c358452eaea3d30dcc5607880d996f47920d1402865d7577fe0f47541a5307	material-entry-rules-v1.1	deterministic-rule-engine	human_required_for_flagged_rows	类型	1	高风险分类:化工胶粘涂料
MT-3AE825323765	化工胶粘涂料	干性润滑剂	干性润滑剂	化工胶粘涂料|干性润滑剂|干性润滑剂	干性润滑剂 的标准物料类型；分类层级为 化工胶粘涂料 / 干性润滑剂。	来源发布 SKU 的标准名称归一化结果；原始名称保留在 aliases/source_item_name。	品牌、型号、规格、强度、包装等 SKU 属性不得新建为分类。	needs_review	1	4bbf158e591b88324e87a1240a092dc82a997ca3502b156e92cbac217c86db92	material-entry-rules-v1.1	deterministic-rule-engine	human_required_for_flagged_rows	specification,capacity,brand,model,类型	1	高风险分类:化工胶粘涂料
MT-5790859F3B32	化工胶粘涂料	橡胶材料	橡胶板	化工胶粘涂料|橡胶材料|橡胶板	橡胶板 的标准物料类型；分类层级为 化工胶粘涂料 / 橡胶材料。	来源发布 SKU 的标准名称归一化结果；原始名称保留在 aliases/source_item_name。	品牌、型号、规格、强度、包装等 SKU 属性不得新建为分类。	needs_review	1	d4be2d6585d5440a24cd722948218ad9df1bc0b0046c6061be44fa5f4e6ace5c	material-entry-rules-v1.1	deterministic-rule-engine	human_required_for_flagged_rows	specification,thickness,material	1	高风险分类:化工胶粘涂料
MT-2D5DE27C613E	化工胶粘涂料	水处理剂	PAC污水处理剂	化工胶粘涂料|水处理剂|PAC污水处理剂	PAC污水处理剂 的标准物料类型；分类层级为 化工胶粘涂料 / 水处理剂。	来源发布 SKU 的标准名称归一化结果；原始名称保留在 aliases/source_item_name。	品牌、型号、规格、强度、包装等 SKU 属性不得新建为分类。	needs_review	1	83ce3ed82dfdde6bff53248e7c7c51c9cb6661556b66f1927d0164dee197862c	material-entry-rules-v1.1	deterministic-rule-engine	human_required_for_flagged_rows	含量,类型	1	高风险分类:化工胶粘涂料
MT-8385DC54351B	化工胶粘涂料	油漆涂料	乳胶漆	化工胶粘涂料|油漆涂料|乳胶漆	乳胶漆 的标准物料类型；分类层级为 化工胶粘涂料 / 油漆涂料。	来源发布 SKU 的标准名称归一化结果；原始名称保留在 aliases/source_item_name。	品牌、型号、规格、强度、包装等 SKU 属性不得新建为分类。	needs_review	1	c2631c33eb2c4df0d6465bf760d7d7fd14cd03869eaf2d433cb03e8a190242c8	material-entry-rules-v1.1	deterministic-rule-engine	human_required_for_flagged_rows	specification,color,brand,包装容量,特性,系列	3	高风险分类:化工胶粘涂料
MT-BDB3309EEBBD	化工胶粘涂料	油漆涂料	固化剂	化工胶粘涂料|油漆涂料|固化剂	固化剂 的标准物料类型；分类层级为 化工胶粘涂料 / 油漆涂料。	来源发布 SKU 的标准名称归一化结果；原始名称保留在 aliases/source_item_name。	品牌、型号、规格、强度、包装等 SKU 属性不得新建为分类。	needs_review	1	604370d782ef591056840dbd00923203b1daa3d68e11ebd99da5d86d3dcb0aeb	material-entry-rules-v1.1	deterministic-rule-engine	human_required_for_flagged_rows	配套体系,配套层次	2	高风险分类:化工胶粘涂料
MT-C5C386FEBE51	化工胶粘涂料	油漆涂料	墙面漆	化工胶粘涂料|油漆涂料|墙面漆	墙面漆 的标准物料类型；分类层级为 化工胶粘涂料 / 油漆涂料。	来源发布 SKU 的标准名称归一化结果；原始名称保留在 aliases/source_item_name。	品牌、型号、规格、强度、包装等 SKU 属性不得新建为分类。	needs_review	1	546ffb023f9f78004f48da2918b0e96a25d75241b6fcfff70e0e97b01a7de748	material-entry-rules-v1.1	deterministic-rule-engine	human_required_for_flagged_rows	specification,brand,包装容量	1	高风险分类:化工胶粘涂料
MT-AD2B534416EB	化工胶粘涂料	油漆涂料	底漆	化工胶粘涂料|油漆涂料|底漆	底漆 的标准物料类型；分类层级为 化工胶粘涂料 / 油漆涂料。	来源发布 SKU 的标准名称归一化结果；原始名称保留在 aliases/source_item_name。	品牌、型号、规格、强度、包装等 SKU 属性不得新建为分类。	needs_review	1	4b7c0c7e72f1e488832db5d9d4ed351cafc8e59aec1f898b1feb249ee631c10c	material-entry-rules-v1.1	deterministic-rule-engine	human_required_for_flagged_rows	package_specification,brand,配套体系	1	高风险分类:化工胶粘涂料
MT-00B736EFBAFE	化工胶粘涂料	油漆涂料	油漆	化工胶粘涂料|油漆涂料|油漆	油漆 的标准物料类型；分类层级为 化工胶粘涂料 / 油漆涂料。	来源发布 SKU 的标准名称归一化结果；原始名称保留在 aliases/source_item_name。	品牌、型号、规格、强度、包装等 SKU 属性不得新建为分类。	needs_review	1	1078aff57a5ffceaa637dbc1afd04ec4d69b5217432e2d3f14d9c827da8308ad	material-entry-rules-v1.1	deterministic-rule-engine	human_required_for_flagged_rows	specification,package_specification,color,brand,类型	5	高风险分类:化工胶粘涂料
MT-40601EADD890	化工胶粘涂料	油漆涂料	涂料	化工胶粘涂料|油漆涂料|涂料	涂料 的标准物料类型；分类层级为 化工胶粘涂料 / 油漆涂料。	来源发布 SKU 的标准名称归一化结果；原始名称保留在 aliases/source_item_name。	品牌、型号、规格、强度、包装等 SKU 属性不得新建为分类。	needs_review	1	f7f01d92b72a78df3dfc03da008d209c779fc3711a98c35d9cf7a2fd6250aa72	material-entry-rules-v1.1	deterministic-rule-engine	human_required_for_flagged_rows	brand,特征,系列	1	高风险分类:化工胶粘涂料
MT-299EA1DB79BF	化工胶粘涂料	油漆涂料	自喷漆	化工胶粘涂料|油漆涂料|自喷漆	自喷漆 的标准物料类型；分类层级为 化工胶粘涂料 / 油漆涂料。	来源发布 SKU 的标准名称归一化结果；原始名称保留在 aliases/source_item_name。	品牌、型号、规格、强度、包装等 SKU 属性不得新建为分类。	needs_review	1	9c20668fb4a252ab3a92332b95eb4ba1eb0012d3340dc2595053d65ede5b95b5	material-entry-rules-v1.1	deterministic-rule-engine	human_required_for_flagged_rows	specification,capacity,color,brand	11	高风险分类:化工胶粘涂料
MT-5F1FF80BE457	化工胶粘涂料	油漆涂料	调和漆	化工胶粘涂料|油漆涂料|调和漆	调和漆 的标准物料类型；分类层级为 化工胶粘涂料 / 油漆涂料。	来源发布 SKU 的标准名称归一化结果；原始名称保留在 aliases/source_item_name。	品牌、型号、规格、强度、包装等 SKU 属性不得新建为分类。	needs_review	1	b85ea9e8ff841c94382977d47eccb61a0f8cae8d43c40c502ac64ad8a8ccd4ca	material-entry-rules-v1.1	deterministic-rule-engine	human_required_for_flagged_rows	specification,capacity,color	6	高风险分类:化工胶粘涂料
MT-1CAA06A5C1A8	化工胶粘涂料	油漆涂料	防锈漆	化工胶粘涂料|油漆涂料|防锈漆	防锈漆 的标准物料类型；分类层级为 化工胶粘涂料 / 油漆涂料。	来源发布 SKU 的标准名称归一化结果；原始名称保留在 aliases/source_item_name。	品牌、型号、规格、强度、包装等 SKU 属性不得新建为分类。	needs_review	1	4991d9c755a0a837df736f9c59ae63c8bef057063d7e291bb267f0c101c2bf67	material-entry-rules-v1.1	deterministic-rule-engine	human_required_for_flagged_rows	package_specification,color,brand	10	高风险分类:化工胶粘涂料
MT-8715B3B240A7	化工胶粘涂料	润滑油	机油	化工胶粘涂料|润滑油|机油	机油 的标准物料类型；分类层级为 化工胶粘涂料 / 润滑油。	来源发布 SKU 的标准名称归一化结果；原始名称保留在 aliases/source_item_name。	品牌、型号、规格、强度、包装等 SKU 属性不得新建为分类。	needs_review	1	a38be3f757461ab35a9bd1592b12a76a31a51c5d4a3b36a42f54e379ad9dde5b	material-entry-rules-v1.1	deterministic-rule-engine	human_required_for_flagged_rows	specification,capacity,brand,牌号	1	高风险分类:化工胶粘涂料
MT-6BA085721775	化工胶粘涂料	润滑油	气动油	化工胶粘涂料|润滑油|气动油	气动油 的标准物料类型；分类层级为 化工胶粘涂料 / 润滑油。	来源发布 SKU 的标准名称归一化结果；原始名称保留在 aliases/source_item_name。	品牌、型号、规格、强度、包装等 SKU 属性不得新建为分类。	needs_review	1	37acf044ac26477459c4f9dec328d51d354bcee94f885b6005322a47c9989e17	material-entry-rules-v1.1	deterministic-rule-engine	human_required_for_flagged_rows	specification,capacity,brand	2	高风险分类:化工胶粘涂料
MT-2EF49FA3AE70	化工胶粘涂料	润滑油	液压油	化工胶粘涂料|润滑油|液压油	液压油 的标准物料类型；分类层级为 化工胶粘涂料 / 润滑油。	来源发布 SKU 的标准名称归一化结果；原始名称保留在 aliases/source_item_name。	品牌、型号、规格、强度、包装等 SKU 属性不得新建为分类。	needs_review	1	aed49f70ad26364c904ba59f8db59a38e502f847c20a3b90e027ebeca038fe3d	material-entry-rules-v1.1	deterministic-rule-engine	human_required_for_flagged_rows	specification,capacity,来源	1	高风险分类:化工胶粘涂料
MT-B055FA54B2D4	化工胶粘涂料	润滑油	清洗机专用油	化工胶粘涂料|润滑油|清洗机专用油	清洗机专用油 的标准物料类型；分类层级为 化工胶粘涂料 / 润滑油。	来源发布 SKU 的标准名称归一化结果；原始名称保留在 aliases/source_item_name。	品牌、型号、规格、强度、包装等 SKU 属性不得新建为分类。	needs_review	1	d3a734d8fe64cdba711354b82b1dfa8d3ae52356e633b1d858eef9f1cd8656b5	material-entry-rules-v1.1	deterministic-rule-engine	human_required_for_flagged_rows	specification,capacity,适用设备	1	高风险分类:化工胶粘涂料
MT-0B5ADF6838B6	化工胶粘涂料	润滑油	齿轮油	化工胶粘涂料|润滑油|齿轮油	齿轮油 的标准物料类型；分类层级为 化工胶粘涂料 / 润滑油。	来源发布 SKU 的标准名称归一化结果；原始名称保留在 aliases/source_item_name。	品牌、型号、规格、强度、包装等 SKU 属性不得新建为分类。	needs_review	1	a220f516656742bcd7085d216516a1e117effe9a6866c947232f4e6571487d9b	material-entry-rules-v1.1	deterministic-rule-engine	human_required_for_flagged_rows	specification,package_specification,brand,model	3	高风险分类:化工胶粘涂料
MT-3430F3EB5498	化工胶粘涂料	润滑脂	润滑脂	化工胶粘涂料|润滑脂|润滑脂	润滑脂 的标准物料类型；分类层级为 化工胶粘涂料 / 润滑脂。	来源发布 SKU 的标准名称归一化结果；原始名称保留在 aliases/source_item_name。	品牌、型号、规格、强度、包装等 SKU 属性不得新建为分类。	needs_review	1	288abb8743be6cae5f7e6c68b763ff6a857f718f42ca9610d4f2d400fe30eeef	material-entry-rules-v1.1	deterministic-rule-engine	human_required_for_flagged_rows	specification,package_specification,brand,model	1	高风险分类:化工胶粘涂料
MT-74E98662F647	化工胶粘涂料	润滑脂	通用润滑脂	化工胶粘涂料|润滑脂|通用润滑脂	通用润滑脂 的标准物料类型；分类层级为 化工胶粘涂料 / 润滑脂。	来源发布 SKU 的标准名称归一化结果；原始名称保留在 aliases/source_item_name。	品牌、型号、规格、强度、包装等 SKU 属性不得新建为分类。	needs_review	1	12c584bf7c89129754893b4c0f23dd9b06de8296b2116a4b2d874721f54232bc	material-entry-rules-v1.1	deterministic-rule-engine	human_required_for_flagged_rows	specification,package_specification,类型	1	高风险分类:化工胶粘涂料
MT-A8E7DBB020B0	化工胶粘涂料	润滑脂	钢丝绳润滑脂	化工胶粘涂料|润滑脂|钢丝绳润滑脂	钢丝绳润滑脂 的标准物料类型；分类层级为 化工胶粘涂料 / 润滑脂。	来源发布 SKU 的标准名称归一化结果；原始名称保留在 aliases/source_item_name。	品牌、型号、规格、强度、包装等 SKU 属性不得新建为分类。	needs_review	1	9cfdf19491b5e9676da9bb2643a117f5666f18bac636214d02b3257103c9c79a	material-entry-rules-v1.1	deterministic-rule-engine	human_required_for_flagged_rows	specification,capacity,package_specification,brand,剂型	2	高风险分类:化工胶粘涂料
MT-A4FACF4F3AA3	化工胶粘涂料	润滑脂	高温润滑脂	化工胶粘涂料|润滑脂|高温润滑脂	高温润滑脂 的标准物料类型；分类层级为 化工胶粘涂料 / 润滑脂。	来源发布 SKU 的标准名称归一化结果；原始名称保留在 aliases/source_item_name。	品牌、型号、规格、强度、包装等 SKU 属性不得新建为分类。	needs_review	1	60696048bee5fce3e35a64b9f8cb356a71e5a5d4e3fa8e5f93b5518b7bf5411f	material-entry-rules-v1.1	deterministic-rule-engine	human_required_for_flagged_rows	specification,package_specification,特性	1	高风险分类:化工胶粘涂料
